date,total_withdrawals_cop,transaction_count,day_of_week,is_weekend,is_holiday,is_payday,is_month_end,days_to_payday,trend,special_event,month,lag_1,lag_7,lag_14,lag_28,rolling_mean_7,rolling_mean_14,rolling_std_7
2025-05-26,147405639468,518979,0,0,0,0,0,5,0.4506849315068493,0,5,107660056034.0,163271061023.0,126394501799.0,122391275995.0,159702163966.57144,150177367179.7143,34145583302.78598
2025-05-27,173897147992,644138,1,0,0,0,0,4,0.4520547945205479,0,5,147405639468.0,213875029996.0,144769805668.0,149198465503.0,157435675173.0,151678162727.5,34394849040.008575
2025-05-28,184387815515,587796,2,0,0,0,0,3,0.4534246575342466,0,5,173897147992.0,143367806063.0,146311901843.0,157070863305.0,151724549172.42856,153758687179.2143,25675196968.03137
2025-05-29,123769604580,505304,3,0,0,0,0,2,0.4547945205479452,0,5,184387815515.0,174295087388.0,141080368215.0,106540310862.0,157584550522.7143,156478395298.64285,28023712988.80812
2025-05-30,177291803036,572675,4,0,0,0,0,1,0.4561643835616438,0,5,123769604580.0,137081962346.0,158299983934.0,144643885173.0,150366624407.2857,155241912181.85715,29471710342.30025
2025-05-31,177920242027,680645,5,1,0,1,1,0,0.4575342465753425,0,5,177291803036.0,178364144916.0,154710034299.0,181718142175.0,156110887363.0,156598470689.14285,30356211233.665577
2025-06-01,111580913114,458635,6,1,0,0,0,14,0.4589041095890411,0,6,177920242027.0,107660056034.0,113001396992.0,121169052141.0,156047472664.57144,158256342669.7143,30302391797.64994
2025-06-02,101202299408,417530,0,0,1,0,0,13,0.4602739726027397,0,6,111580913114.0,147405639468.0,163271061023.0,165974267677.0,156607595104.57144,158154879535.57144,29277825403.07928
2025-06-03,171012855444,571510,1,0,0,0,0,12,0.4616438356164383,0,6,101202299408.0,173897147992.0,213875029996.0,190960291268.0,150007117953.14285,153721396563.07144,36109216448.85268
2025-06-04,194529133421,601668,2,0,0,0,0,11,0.4630136986301369,0,6,171012855444.0,184387815515.0,143367806063.0,142547388298.0,149595076160.57144,150659812666.5,35806359068.62095
2025-06-05,147682314885,557614,3,0,0,0,0,10,0.4643835616438356,0,6,194529133421.0,123769604580.0,174295087388.0,159172069942.0,151043835861.42856,154314193192.07144,37608541928.460335
2025-06-06,123514889260,449917,4,0,0,0,0,9,0.4657534246575342,0,6,147682314885.0,177291803036.0,137081962346.0,194010247906.0,154459937333.57144,152413280870.42856,35758780838.4524
2025-06-07,154516472228,610323,5,1,0,0,0,8,0.4671232876712329,0,6,123514889260.0,177920242027.0,178364144916.0,177492346910.0,146777521079.85715,151444204221.42856,35812725193.40348
2025-06-08,117837536785,493680,6,1,0,0,0,7,0.4684931506849315,0,6,154516472228.0,111580913114.0,107660056034.0,114273383449.0,143434125394.2857,149740799029.42856,33434218869.742504
2025-06-09,124843418441,553995,0,0,0,0,0,6,0.4698630136986301,0,6,117837536785.0,101202299408.0,147405639468.0,126394501799.0,144327928775.85715,150467761940.2143,32511659377.94415
2025-06-10,161133313762,636761,1,0,0,0,0,5,0.4712328767123288,0,6,124843418441.0,171012855444.0,173897147992.0,144769805668.0,147705231494.85715,148856174724.0,28231279909.790943
2025-06-11,125806639899,443798,2,0,0,0,0,4,0.4726027397260274,0,6,161133313762.0,194529133421.0,184387815515.0,146311901843.0,146293868397.42856,147944472279.0,27095988112.445766
2025-06-12,155226899076,500526,3,0,0,0,0,3,0.473972602739726,0,6,125806639899.0,147682314885.0,123769604580.0,141080368215.0,136476369322.85715,143760102592.14285,17433483844.970173
2025-06-13,224776239138,596943,4,0,0,0,0,2,0.4753424657534246,1,6,155226899076.0,123514889260.0,177291803036.0,158299983934.0,137554167064.42856,146007052199.0,18445576561.498623
2025-06-14,138641140862,509491,5,1,0,0,0,1,0.4767123287671233,0,6,224776239138.0,154516472228.0,177920242027.0,154710034299.0,152020074189.85715,149398797634.85715,36485583958.88092
2025-06-15,169731726335,588995,6,1,0,1,0,0,0.4780821917808219,0,6,138641140862.0,117837536785.0,111580913114.0,113001396992.0,149752169709.0,146593147551.64285,36796619273.17432
2025-06-16,171157754160,595951,0,0,0,0,0,14,0.4794520547945205,0,6,169731726335.0,124843418441.0,101202299408.0,163271061023.0,157165625359.0,150746777067.42856,34447715829.41772
2025-06-17,167189801325,598255,1,0,0,0,0,13,0.4808219178082192,0,6,171157754160.0,161133313762.0,171012855444.0,213875029996.0,163781959033.14285,155743595264.0,31529071940.317944
2025-06-18,150315486728,516995,2,0,0,0,0,12,0.4821917808219178,0,6,167189801325.0,125806639899.0,194529133421.0,143367806063.0,164647171542.14285,155470519969.7857,31527374832.622772
2025-06-19,153280529171,567368,3,0,0,0,0,11,0.4835616438356164,0,6,150315486728.0,155226899076.0,147682314885.0,174295087388.0,168148435374.85715,152312402348.85715,27612951476.092407
2025-06-20,177563380320,621305,4,0,0,0,0,10,0.4849315068493151,0,6,153280529171.0,224776239138.0,123514889260.0,137081962346.0,167870382531.2857,152712274797.85715,27774082271.677578
2025-06-21,169101733844,606501,5,1,0,0,0,9,0.4863013698630137,0,6,177563380320.0,138641140862.0,154516472228.0,178364144916.0,161125688414.42856,156572881302.14285,13938192584.178102
2025-06-22,102627822883,500848,6,1,0,0,0,8,0.4876712328767123,0,6,169101733844.0,169731726335.0,117837536785.0,107660056034.0,165477201697.57144,157614685703.2857,9925992999.572714
2025-06-23,99662368593,437676,0,0,1,0,0,7,0.4890410958904109,0,6,102627822883.0,171157754160.0,124843418441.0,147405639468.0,155890929775.85715,156528277567.42856,25429048986.520317
2025-06-24,157617079006,512706,1,0,0,0,0,6,0.4904109589041096,0,6,99662368593.0,167189801325.0,161133313762.0,173897147992.0,145677303266.2857,154729631149.7143,31828098683.21813
2025-06-25,143928205419,537764,2,0,0,0,0,5,0.4917808219178082,0,6,157617079006.0,150315486728.0,125806639899.0,184387815515.0,144309771506.42856,154478471524.2857,30943084485.662247
2025-06-26,130023286110,521393,3,0,0,0,0,4,0.4931506849315068,0,6,143928205419.0,153280529171.0,155226899076.0,123769604580.0,143397302748.0,155772869061.42856,30830438551.40483
2025-06-27,165813550025,586358,4,0,0,0,0,3,0.4945205479452055,0,6,130023286110.0,177563380320.0,224776239138.0,177291803036.0,140074839453.57144,153972610992.42856,30841018324.4575
2025-06-28,208271453390,647505,5,1,0,0,0,2,0.4958904109589041,0,6,165813550025.0,169101733844.0,138641140862.0,177920242027.0,138396292268.57144,149760990341.5,28706498534.76017
2025-06-29,111803890587,443771,6,1,0,0,0,1,0.4972602739726027,0,6,208271453390.0,102627822883.0,169731726335.0,111580913114.0,143991966489.42856,154734584093.5,38001998540.11826
2025-06-30,118751928050,460495,0,0,1,1,1,0,0.4986301369863014,0,6,111803890587.0,99662368593.0,171157754160.0,101202299408.0,145302833304.2857,150596881540.07144,36464509251.28456
2025-07-01,212466040317,668135,1,0,0,0,0,14,0.5,0,7,118751928050.0,157617079006.0,167189801325.0,171012855444.0,148029913226.7143,146853608246.5,33034836173.49733
2025-07-02,171039890877,534157,2,0,0,0,0,13,0.5013698630136987,0,7,212466040317.0,143928205419.0,150315486728.0,194529133421.0,155865479128.2857,150087625317.35715,41186831394.24885
2025-07-03,136794914054,494424,3,0,0,0,0,12,0.5027397260273972,0,7,171039890877.0,130023286110.0,153280529171.0,147682314885.0,159738577050.85715,151567939899.42856,41151930974.28521
2025-07-04,178828258741,582891,4,0,0,0,0,11,0.5041095890410959,0,7,136794914054.0,165813550025.0,177563380320.0,123514889260.0,160705952471.42856,150390395962.5,40409881190.65536
2025-07-05,211811281488,645587,5,1,0,0,0,10,0.5054794520547945,0,7,178828258741.0,208271453390.0,169101733844.0,154516472228.0,162565196573.7143,150480744421.14285,40979433659.6481
2025-07-06,135045068466,495914,6,1,0,0,0,9,0.5068493150684932,0,7,211811281488.0,111803890587.0,102627822883.0,117837536785.0,163070886302.0,153531426395.7143,41653748952.75077
2025-07-07,176506367428,603962,0,0,0,0,0,8,0.5082191780821917,0,7,135045068466.0,118751928050.0,99662368593.0,124843418441.0,166391054570.42856,155846943937.35715,37616897367.47919
2025-07-08,179960588414,604754,1,0,0,0,0,7,0.5095890410958904,0,7,176506367428.0,212466040317.0,157617079006.0,161133313762.0,174641688767.2857,161335800997.0,31215669759.907097
2025-07-09,169609583859,592154,2,0,0,0,0,6,0.510958904109589,0,7,179960588414.0,171039890877.0,143928205419.0,125806639899.0,169998052781.14285,162931765954.7143,26749373414.625114
2025-07-10,127326291689,560564,3,0,0,0,0,5,0.5123287671232877,0,7,169609583859.0,136794914054.0,130023286110.0,155226899076.0,169793723207.14285,164766150129.0,26745551330.742004
2025-07-11,206517293130,692394,4,0,0,0,0,4,0.5136986301369864,0,7,127326291689.0,178828258741.0,165813550025.0,224776239138.0,168441062869.2857,164573507670.35715,28849322927.37405
2025-07-12,141018072174,588912,5,1,0,0,0,3,0.5150684931506849,0,7,206517293130.0,211811281488.0,208271453390.0,138641140862.0,172396639210.57144,167480917892.14285,32213040795.240192
2025-07-13,88228607620,406075,6,1,0,0,0,2,0.5164383561643836,0,7,141018072174.0,135045068466.0,111803890587.0,169731726335.0,162283323594.2857,162677104948.14285,28697347025.417877
2025-07-14,194619332476,617327,0,0,0,0,0,1,0.5178082191780822,0,7,88228607620.0,176506367428.0,118751928050.0,171157754160.0,155595257759.14285,160993156164.7857,39518546702.94208
2025-07-15,174678532882,570631,1,0,0,1,0,0,0.5191780821917809,0,7,194619332476.0,179960588414.0,212466040317.0,167189801325.0,158182824194.57144,166412256480.92856,41651387733.17416
2025-07-16,191024226931,600258,2,0,0,0,0,15,0.5205479452054794,0,7,174678532882.0,169609583859.0,171039890877.0,150315486728.0,157428244832.85715,163713148807.0,41236877228.21017
2025-07-17,151278408209,596866,3,0,0,0,0,14,0.5219178082191781,0,7,191024226931.0,127326291689.0,136794914054.0,153280529171.0,160487479557.42856,165140601382.2857,43045853137.818054
2025-07-18,116335719733,489916,4,0,0,0,0,13,0.5232876712328767,0,7,151278408209.0,206517293130.0,178828258741.0,177563380320.0,163909210488.85715,166175136679.07144,40867382573.516914
2025-07-19,148097891259,532403,5,1,0,0,0,12,0.5246575342465754,0,7,116335719733.0,141018072174.0,211811281488.0,169101733844.0,151026128575.0,161711383892.7857,39384492442.267784
2025-07-20,82595388683,339208,6,1,1,0,0,11,0.5260273972602739,0,7,148097891259.0,88228607620.0,135045068466.0,102627822883.0,152037531301.42856,157160427447.85715,39174996920.0984
2025-07-21,138060456377,500886,0,0,0,0,0,10,0.5273972602739726,0,7,82595388683.0,194619332476.0,176506367428.0,99662368593.0,151232785739.0,153414021749.07144,40731194892.55619
2025-07-22,184676242627,583674,1,0,0,0,0,9,0.5287671232876713,0,7,138060456377.0,174678532882.0,179960588414.0,157617079006.0,143152946296.2857,150667885245.42856,36028490137.13827
2025-07-23,149140896930,576419,2,0,0,0,0,8,0.5301369863013699,0,7,184676242627.0,191024226931.0,169609583859.0,143928205419.0,144581190545.57144,151004717689.2143,37648273458.678986
2025-07-24,149658504178,547213,3,0,0,0,0,7,0.5315068493150685,0,7,149140896930.0,151278408209.0,127326291689.0,130023286110.0,138597857688.2857,149542668622.85715,31931145598.937504
2025-07-25,121548062625,499679,4,0,0,0,0,6,0.5328767123287671,0,7,149658504178.0,116335719733.0,206517293130.0,165813550025.0,138366442826.7143,151137826657.7857,31829637721.674393
2025-07-26,143707669147,475247,5,1,0,0,0,5,0.5342465753424658,0,7,121548062625.0,148097891259.0,141018072174.0,208271453390.0,139111063239.85715,145068595907.42856,31284658009.47284
2025-07-27,119985011103,497828,6,1,0,0,0,4,0.5356164383561643,0,7,143707669147.0,82595388683.0,88228607620.0,111803890587.0,138483888652.42856,145260709976.92856,31118031302.596237
2025-07-28,128548510043,516536,0,0,0,0,0,3,0.536986301369863,0,7,119985011103.0,138060456377.0,194619332476.0,118751928050.0,143825263283.85715,147529024511.42856,21713909881.22283
2025-07-29,158479185975,584672,1,0,0,0,0,2,0.5383561643835616,0,7,128548510043.0,184676242627.0,174678532882.0,212466040317.0,142466413807.57144,142809680051.92856,22420913531.76568
2025-07-30,168978229341,637895,2,0,0,0,0,1,0.5397260273972603,0,7,158479185975.0,149140896930.0,191024226931.0,171039890877.0,138723977143.0,141652583844.2857,15236374130.107746
2025-07-31,153964890961,605449,3,0,0,1,1,0,0.541095890410959,0,7,168978229341.0,149658504178.0,151278408209.0,136794914054.0,141557881773.14285,140077869730.7143,18900939261.660492
2025-08-01,215260842188,642213,4,0,0,0,0,14,0.5424657534246575,1,8,153964890961.0,121548062625.0,116335719733.0,178828258741.0,142173079885.0,140269761355.85715,19274929928.37044
2025-08-02,180829633376,636862,5,1,0,0,0,13,0.5438356164383562,0,8,215260842188.0,143707669147.0,148097891259.0,211811281488.0,155560619822.57144,147335841531.2143,31334176295.98063
2025-08-03,121581177469,519039,6,1,0,0,0,12,0.5452054794520548,0,8,180829633376.0,119985011103.0,82595388683.0,135045068466.0,160863757569.57144,149673823111.0,32125149393.649494
2025-08-04,103553050405,505229,0,0,0,0,0,11,0.5465753424657535,0,8,121581177469.0,128548510043.0,138060456377.0,176506367428.0,161091781336.14285,152458522310.0,31790555631.608906
2025-08-05,137769181751,552383,1,0,0,0,0,10,0.547945205479452,0,8,103553050405.0,158479185975.0,184676242627.0,179960588414.0,157521001387.85715,149993707597.7143,37027522036.165504
2025-08-06,147190239310,560198,2,0,0,0,0,9,0.5493150684931507,0,8,137769181751.0,168978229341.0,149140896930.0,169609583859.0,154562429355.85715,146643203249.42856,37758373355.713
2025-08-07,110805028284,458693,3,0,1,0,0,8,0.5506849315068493,0,8,147190239310.0,153964890961.0,149658504178.0,127326291689.0,151449859351.42856,146503870562.2857,37266798904.31924
2025-08-08,178226215761,552182,4,0,0,0,0,7,0.552054794520548,0,8,110805028284.0,215260842188.0,121548062625.0,206517293130.0,145284164683.2857,143728622284.14285,40233593295.419044
2025-08-09,177188719504,628133,5,1,0,0,0,6,0.5534246575342465,0,8,178226215761.0,180829633376.0,143707669147.0,141018072174.0,139993503765.14285,147777061793.85715,30835471621.493896
2025-08-10,134935939386,483552,6,1,0,0,0,5,0.5547945205479452,0,8,177188719504.0,121581177469.0,119985011103.0,88228607620.0,139473373212.0,150168565390.7857,30052616919.99258
2025-08-11,147504523724,533734,0,0,0,0,0,4,0.5561643835616439,0,8,134935939386.0,103553050405.0,128548510043.0,194619332476.0,141381196343.0,151236488839.57144,29137426722.24218
2025-08-12,169595202221,603376,1,0,0,0,0,3,0.5575342465753425,0,8,147504523724.0,137769181751.0,158479185975.0,174678532882.0,147659978245.7143,152590489816.7857,23890383748.13704
2025-08-13,121439476220,451713,2,0,0,0,0,2,0.5589041095890411,0,8,169595202221.0,147190239310.0,168978229341.0,191024226931.0,152206552598.57144,153384490977.2143,24708734760.95443
2025-08-14,124400647990,471635,3,0,0,0,0,1,0.5602739726027397,0,8,121439476220.0,110805028284.0,153964890961.0,151278408209.0,148527872157.14285,149988865754.2857,27355225589.357685
2025-08-15,175898200067,525869,4,0,0,1,0,0,0.5616438356164384,0,8,124400647990.0,178226215761.0,215260842188.0,116335719733.0,150470103543.7143,147877134113.5,24571509108.074276
2025-08-16,106476329827,511895,5,1,0,0,0,15,0.563013698630137,0,8,175898200067.0,177188719504.0,180829633376.0,148097891259.0,150137529873.14285,145065516819.14285,24145277142.55088
2025-08-17,85554462665,465164,6,1,0,0,0,14,0.5643835616438356,0,8,106476329827.0,134935939386.0,121581177469.0,82595388683.0,140035759919.2857,139754566565.64285,25684559841.026756
2025-08-18,118322371059,460661,0,0,1,0,0,13,0.5657534246575342,0,8,85554462665.0,147504523724.0,103553050405.0,138060456377.0,132981263244.85715,137181229793.92857,33045478266.310413
2025-08-19,153590591849,547063,1,0,0,0,0,12,0.5671232876712329,0,8,118322371059.0,169595202221.0,137769181751.0,184676242627.0,128812384292.71428,138236181269.2143,32747322959.9087
2025-08-20,165106907320,560249,2,0,0,0,0,11,0.5684931506849316,0,8,153590591849.0,121439476220.0,147190239310.0,149140896930.0,126526011382.42857,139366281990.5,29856467167.041702
2025-08-21,163600330659,586278,3,0,0,0,0,10,0.5698630136986301,0,8,165106907320.0,124400647990.0,110805028284.0,149658504178.0,132764215825.28572,140646043991.2143,33011760830.727043
2025-08-22,169783758818,640873,4,0,0,0,0,9,0.5712328767123288,0,8,163600330659.0,175898200067.0,178226215761.0,121548062625.0,138364170492.2857,144417137018.0,34641156601.32742
2025-08-23,193181434056,596257,5,1,0,0,0,8,0.5726027397260274,0,8,169783758818.0,106476329827.0,177188719504.0,143707669147.0,137490678885.2857,143814104379.2143,33598374527.63522
2025-08-24,151396494157,555757,6,1,0,0,0,7,0.5739726027397261,0,8,193181434056.0,85554462665.0,134935939386.0,119985011103.0,149877122346.57144,144956441132.92856,36144863899.85289
2025-08-25,152987809342,543914,0,0,0,0,0,6,0.5753424657534246,0,8,151396494157.0,118322371059.0,147504523724.0,128548510043.0,159283126845.42856,146132195045.14285,22672673036.766655
2025-08-26,84531818475,269955,1,0,0,0,0,5,0.5767123287671233,0,8,152987809342.0,153590591849.0,169595202221.0,158479185975.0,164235332314.42856,146523858303.57144,14574393930.314497
2025-08-27,146667438119,521003,2,0,0,0,0,4,0.5780821917808219,0,8,84531818475.0,165106907320.0,121439476220.0,168978229341.0,154369793261.0,140447902321.7143,33745407943.62129
2025-08-28,114148615191,462790,3,0,0,0,0,3,0.5794520547945206,0,8,146667438119.0,163600330659.0,124400647990.0,153964890961.0,151735583375.14285,142249899600.2143,33486272232.181946
2025-08-29,158782192305,526709,4,0,0,0,0,2,0.5808219178082191,0,8,114148615191.0,169783758818.0,175898200067.0,215260842188.0,144671052594.0,141517611543.14285,35708629561.84114
2025-08-30,185431373482,632917,5,1,0,0,0,1,0.5821917808219178,0,8,158782192305.0,193181434056.0,106476329827.0,180829633376.0,143099400235.0,140295039560.14285,34645401241.71449
2025-08-31,144498994910,594982,6,1,0,1,1,0,0.5835616438356165,0,8,185431373482.0,151396494157.0,85554462665.0,121581177469.0,141992248724.42856,145934685535.5,32855817139.08453
2025-09-01,214264799843,660610,0,0,0,0,0,14,0.584931506849315,1,9,144498994910.0,152987809342.0,118322371059.0,103553050405.0,141006891689.14285,150145009267.2857,32629423746.407402
2025-09-02,102473310103,516342,1,0,0,0,0,13,0.5863013698630137,0,9,214264799843.0,84531818475.0,153590591849.0,137769181751.0,149760747475.0,156998039894.7143,42962860987.85985
2025-09-03,130404730190,575554,2,0,0,0,0,12,0.5876712328767123,0,9,102473310103.0,146667438119.0,165106907320.0,147190239310.0,152323817707.57144,153346805484.2857,38751661893.77591
2025-09-04,111016337040,488725,3,0,0,0,0,11,0.589041095890411,0,9,130404730190.0,114148615191.0,163600330659.0,110805028284.0,150000573717.7143,150868078546.42856,39624944429.56196
2025-09-05,160631438004,602836,4,0,0,0,0,10,0.5904109589041096,0,9,111016337040.0,158782192305.0,169783758818.0,178226215761.0,149553105410.42856,147112079002.2143,40111975581.31459
2025-09-06,168106168105,598782,5,1,0,0,0,9,0.5917808219178082,0,9,160631438004.0,185431373482.0,193181434056.0,177188719504.0,149817283367.42856,146458341801.2143,40188904746.64898
2025-09-07,83245239380,417868,6,1,0,0,0,8,0.5931506849315068,0,9,168106168105.0,144498994910.0,151396494157.0,134935939386.0,147342254027.85715,144667251376.14285,38109771028.44828
2025-09-08,143691894257,590297,0,0,0,0,0,7,0.5945205479452055,0,9,83245239380.0,214264799843.0,152987809342.0,147504523724.0,138591717523.57144,139799304606.35715,45237277820.41969
2025-09-09,135376170457,536144,1,0,0,0,0,6,0.5958904109589042,0,9,143691894257.0,102473310103.0,84531818475.0,169595202221.0,128509873868.42857,139135310671.7143,31269152110.32805
2025-09-10,187377451341,529188,2,0,0,0,0,5,0.5972602739726027,0,9,135376170457.0,130404730190.0,146667438119.0,121439476220.0,133210282490.42857,142767050099.0,29100818229.698147
2025-09-11,157237077734,487308,3,0,0,0,0,4,0.5986301369863014,0,9,187377451341.0,111016337040.0,114148615191.0,124400647990.0,141349242654.85715,145674908186.2857,35458092822.129196
2025-09-12,144322667769,544092,4,0,0,0,0,3,0.6,0,9,157237077734.0,160631438004.0,158782192305.0,175898200067.0,147952205611.14285,148752655510.7857,33092804810.47207
2025-09-13,174554661368,629265,5,1,0,0,0,2,0.6013698630136987,0,9,144322667769.0,168106168105.0,185431373482.0,106476329827.0,145622381291.85715,147719832329.64285,32622120365.145752
2025-09-14,103273183992,491789,6,1,0,0,0,1,0.6027397260273972,0,9,174554661368.0,83245239380.0,144498994910.0,85554462665.0,146543594615.14285,146942924321.5,33443564766.495975
2025-09-15,126747240249,594550,0,0,0,1,0,0,0.6041095890410959,0,9,103273183992.0,143691894257.0,214264799843.0,118322371059.0,149404729559.7143,143998223541.64285,27444417020.493717
2025-09-16,175833594059,632326,1,0,0,0,0,14,0.6054794520547945,0,9,126747240249.0,135376170457.0,102473310103.0,153590591849.0,146984064701.42856,137746969284.92856,28748577239.418327
2025-09-17,149946852140,621974,2,0,0,0,0,13,0.6068493150684932,0,9,175833594059.0,187377451341.0,130404730190.0,165106907320.0,152763696644.57144,142986989567.5,30062732403.317806
2025-09-18,137448196245,522588,3,0,0,0,0,12,0.6082191780821918,0,9,149946852140.0,157237077734.0,111016337040.0,163600330659.0,147416468187.2857,144382855421.07144,25923862594.39529
2025-09-19,113198034679,501292,4,0,0,0,0,11,0.6095890410958904,0,9,137448196245.0,144322667769.0,160631438004.0,169783758818.0,144589485117.42856,146270845364.2857,25752861173.029736
2025-09-20,175291901688,664131,5,1,0,0,0,10,0.6109589041095891,0,9,113198034679.0,174554661368.0,168106168105.0,193181434056.0,140143108961.7143,142882745126.7857,28361415380.43137
2025-09-21,120530624633,485384,6,1,0,0,0,9,0.6123287671232877,0,9,175291901688.0,103273183992.0,83245239380.0,151396494157.0,140248429007.42856,143396011811.2857,28511472367.01061
2025-09-22,173292596925,599431,0,0,0,0,0,8,0.6136986301369863,0,9,120530624633.0,126747240249.0,143691894257.0,152987809342.0,142713777670.42856,146059253615.07144,25352520572.897106
