date,total_withdrawals_cop,transaction_count,day_of_week,is_weekend,is_holiday,is_payday,is_month_end,days_to_payday,trend,special_event,lag_1,lag_7,lag_14,rolling_mean_7,rolling_mean_14,rolling_std_7,month
2025-06-07,154516472228,610323,5,1,0,0,0,8,0.4671232876712329,0,123514889260.0,177920242027.0,178364144916.0,146777521079.85715,151444204221.42856,35812725193.40348,6
2025-06-08,117837536785,493680,6,1,0,0,0,7,0.4684931506849315,0,154516472228.0,111580913114.0,107660056034.0,143434125394.2857,149740799029.42856,33434218869.742504,6
2025-06-09,124843418441,553995,0,0,0,0,0,6,0.4698630136986301,0,117837536785.0,101202299408.0,147405639468.0,144327928775.85715,150467761940.2143,32511659377.94415,6
2025-06-10,161133313762,636761,1,0,0,0,0,5,0.4712328767123288,0,124843418441.0,171012855444.0,173897147992.0,147705231494.85715,148856174724.0,28231279909.790943,6
2025-06-11,125806639899,443798,2,0,0,0,0,4,0.4726027397260274,0,161133313762.0,194529133421.0,184387815515.0,146293868397.42856,147944472279.0,27095988112.445766,6
2025-06-12,155226899076,500526,3,0,0,0,0,3,0.473972602739726,0,125806639899.0,147682314885.0,123769604580.0,136476369322.85715,143760102592.14285,17433483844.970173,6
2025-06-13,224776239138,596943,4,0,0,0,0,2,0.4753424657534246,1,155226899076.0,123514889260.0,177291803036.0,137554167064.42856,146007052199.0,18445576561.498623,6
2025-06-14,138641140862,509491,5,1,0,0,0,1,0.4767123287671233,0,224776239138.0,154516472228.0,177920242027.0,152020074189.85715,149398797634.85715,36485583958.88092,6
2025-06-15,169731726335,588995,6,1,0,1,0,0,0.4780821917808219,0,138641140862.0,117837536785.0,111580913114.0,149752169709.0,146593147551.64285,36796619273.17432,6
2025-06-16,171157754160,595951,0,0,0,0,0,14,0.4794520547945205,0,169731726335.0,124843418441.0,101202299408.0,157165625359.0,150746777067.42856,34447715829.41772,6
2025-06-17,167189801325,598255,1,0,0,0,0,13,0.4808219178082192,0,171157754160.0,161133313762.0,171012855444.0,163781959033.14285,155743595264.0,31529071940.317944,6
2025-06-18,150315486728,516995,2,0,0,0,0,12,0.4821917808219178,0,167189801325.0,125806639899.0,194529133421.0,164647171542.14285,155470519969.7857,31527374832.622772,6
2025-06-19,153280529171,567368,3,0,0,0,0,11,0.4835616438356164,0,150315486728.0,155226899076.0,147682314885.0,168148435374.85715,152312402348.85715,27612951476.092407,6
2025-06-20,177563380320,621305,4,0,0,0,0,10,0.4849315068493151,0,153280529171.0,224776239138.0,123514889260.0,167870382531.2857,152712274797.85715,27774082271.677578,6
2025-06-21,169101733844,606501,5,1,0,0,0,9,0.4863013698630137,0,177563380320.0,138641140862.0,154516472228.0,161125688414.42856,156572881302.14285,13938192584.178102,6
2025-06-22,102627822883,500848,6,1,0,0,0,8,0.4876712328767123,0,169101733844.0,169731726335.0,117837536785.0,165477201697.57144,157614685703.2857,9925992999.572714,6
2025-06-23,99662368593,437676,0,0,1,0,0,7,0.4890410958904109,0,102627822883.0,171157754160.0,124843418441.0,155890929775.85715,156528277567.42856,25429048986.520317,6
2025-06-24,157617079006,512706,1,0,0,0,0,6,0.4904109589041096,0,99662368593.0,167189801325.0,161133313762.0,145677303266.2857,154729631149.7143,31828098683.21813,6
2025-06-25,143928205419,537764,2,0,0,0,0,5,0.4917808219178082,0,157617079006.0,150315486728.0,125806639899.0,144309771506.42856,154478471524.2857,30943084485.662247,6
2025-06-26,130023286110,521393,3,0,0,0,0,4,0.4931506849315068,0,143928205419.0,153280529171.0,155226899076.0,143397302748.0,155772869061.42856,30830438551.40483,6
2025-06-27,165813550025,586358,4,0,0,0,0,3,0.4945205479452055,0,130023286110.0,177563380320.0,224776239138.0,140074839453.57144,153972610992.42856,30841018324.4575,6
2025-06-28,208271453390,647505,5,1,0,0,0,2,0.4958904109589041,0,165813550025.0,169101733844.0,138641140862.0,138396292268.57144,149760990341.5,28706498534.76017,6
2025-06-29,111803890587,443771,6,1,0,0,0,1,0.4972602739726027,0,208271453390.0,102627822883.0,169731726335.0,143991966489.42856,154734584093.5,38001998540.11826,6
2025-06-30,118751928050,460495,0,0,1,1,1,0,0.4986301369863014,0,111803890587.0,99662368593.0,171157754160.0,145302833304.2857,150596881540.07144,36464509251.28456,6
2025-07-01,212466040317,668135,1,0,0,0,0,14,0.5,0,118751928050.0,157617079006.0,167189801325.0,148029913226.7143,146853608246.5,33034836173.49733,7
2025-07-02,171039890877,534157,2,0,0,0,0,13,0.5013698630136987,0,212466040317.0,143928205419.0,150315486728.0,155865479128.2857,150087625317.35715,41186831394.24885,7
2025-07-03,136794914054,494424,3,0,0,0,0,12,0.5027397260273972,0,171039890877.0,130023286110.0,153280529171.0,159738577050.85715,151567939899.42856,41151930974.28521,7
2025-07-04,178828258741,582891,4,0,0,0,0,11,0.5041095890410959,0,136794914054.0,165813550025.0,177563380320.0,160705952471.42856,150390395962.5,40409881190.65536,7
2025-07-05,211811281488,645587,5,1,0,0,0,10,0.5054794520547945,0,178828258741.0,208271453390.0,169101733844.0,162565196573.7143,150480744421.14285,40979433659.6481,7
2025-07-06,135045068466,495914,6,1,0,0,0,9,0.5068493150684932,0,211811281488.0,111803890587.0,102627822883.0,163070886302.0,153531426395.7143,41653748952.75077,7
2025-07-07,176506367428,603962,0,0,0,0,0,8,0.5082191780821917,0,135045068466.0,118751928050.0,99662368593.0,166391054570.42856,155846943937.35715,37616897367.47919,7
2025-07-08,179960588414,604754,1,0,0,0,0,7,0.5095890410958904,0,176506367428.0,212466040317.0,157617079006.0,174641688767.2857,161335800997.0,31215669759.907097,7
2025-07-09,169609583859,592154,2,0,0,0,0,6,0.510958904109589,0,179960588414.0,171039890877.0,143928205419.0,169998052781.14285,162931765954.7143,26749373414.625114,7
2025-07-10,127326291689,560564,3,0,0,0,0,5,0.5123287671232877,0,169609583859.0,136794914054.0,130023286110.0,169793723207.14285,164766150129.0,26745551330.742004,7
2025-07-11,206517293130,692394,4,0,0,0,0,4,0.5136986301369864,0,127326291689.0,178828258741.0,165813550025.0,168441062869.2857,164573507670.35715,28849322927.37405,7
2025-07-12,141018072174,588912,5,1,0,0,0,3,0.5150684931506849,0,206517293130.0,211811281488.0,208271453390.0,172396639210.57144,167480917892.14285,32213040795.240192,7
2025-07-13,88228607620,406075,6,1,0,0,0,2,0.5164383561643836,0,141018072174.0,135045068466.0,111803890587.0,162283323594.2857,162677104948.14285,28697347025.417877,7
2025-07-14,194619332476,617327,0,0,0,0,0,1,0.5178082191780822,0,88228607620.0,176506367428.0,118751928050.0,155595257759.14285,160993156164.7857,39518546702.94208,7
2025-07-15,174678532882,570631,1,0,0,1,0,0,0.5191780821917809,0,194619332476.0,179960588414.0,212466040317.0,158182824194.57144,166412256480.92856,41651387733.17416,7
2025-07-16,191024226931,600258,2,0,0,0,0,15,0.5205479452054794,0,174678532882.0,169609583859.0,171039890877.0,157428244832.85715,163713148807.0,41236877228.21017,7
2025-07-17,151278408209,596866,3,0,0,0,0,14,0.5219178082191781,0,191024226931.0,127326291689.0,136794914054.0,160487479557.42856,165140601382.2857,43045853137.818054,7
2025-07-18,116335719733,489916,4,0,0,0,0,13,0.5232876712328767,0,151278408209.0,206517293130.0,178828258741.0,163909210488.85715,166175136679.07144,40867382573.516914,7
2025-07-19,148097891259,532403,5,1,0,0,0,12,0.5246575342465754,0,116335719733.0,141018072174.0,211811281488.0,151026128575.0,161711383892.7857,39384492442.267784,7
2025-07-20,82595388683,339208,6,1,1,0,0,11,0.5260273972602739,0,148097891259.0,88228607620.0,135045068466.0,152037531301.42856,157160427447.85715,39174996920.0984,7
2025-07-21,138060456377,500886,0,0,0,0,0,10,0.5273972602739726,0,82595388683.0,194619332476.0,176506367428.0,151232785739.0,153414021749.07144,40731194892.55619,7
2025-07-22,184676242627,583674,1,0,0,0,0,9,0.5287671232876713,0,138060456377.0,174678532882.0,179960588414.0,143152946296.2857,150667885245.42856,36028490137.13827,7
2025-07-23,149140896930,576419,2,0,0,0,0,8,0.5301369863013699,0,184676242627.0,191024226931.0,169609583859.0,144581190545.57144,151004717689.2143,37648273458.678986,7
2025-07-24,149658504178,547213,3,0,0,0,0,7,0.5315068493150685,0,149140896930.0,151278408209.0,127326291689.0,138597857688.2857,149542668622.85715,31931145598.937504,7
2025-07-25,121548062625,499679,4,0,0,0,0,6,0.5328767123287671,0,149658504178.0,116335719733.0,206517293130.0,138366442826.7143,151137826657.7857,31829637721.674393,7
2025-07-26,143707669147,475247,5,1,0,0,0,5,0.5342465753424658,0,121548062625.0,148097891259.0,141018072174.0,139111063239.85715,145068595907.42856,31284658009.47284,7
2025-07-27,119985011103,497828,6,1,0,0,0,4,0.5356164383561643,0,143707669147.0,82595388683.0,88228607620.0,138483888652.42856,145260709976.92856,31118031302.596237,7
2025-07-28,128548510043,516536,0,0,0,0,0,3,0.536986301369863,0,119985011103.0,138060456377.0,194619332476.0,143825263283.85715,147529024511.42856,21713909881.22283,7
2025-07-29,158479185975,584672,1,0,0,0,0,2,0.5383561643835616,0,128548510043.0,184676242627.0,174678532882.0,142466413807.57144,142809680051.92856,22420913531.76568,7
2025-07-30,168978229341,637895,2,0,0,0,0,1,0.5397260273972603,0,158479185975.0,149140896930.0,191024226931.0,138723977143.0,141652583844.2857,15236374130.107746,7
2025-07-31,153964890961,605449,3,0,0,1,1,0,0.541095890410959,0,168978229341.0,149658504178.0,151278408209.0,141557881773.14285,140077869730.7143,18900939261.660492,7
2025-08-01,215260842188,642213,4,0,0,0,0,14,0.5424657534246575,1,153964890961.0,121548062625.0,116335719733.0,142173079885.0,140269761355.85715,19274929928.37044,8
2025-08-02,180829633376,636862,5,1,0,0,0,13,0.5438356164383562,0,215260842188.0,143707669147.0,148097891259.0,155560619822.57144,147335841531.2143,31334176295.98063,8
2025-08-03,121581177469,519039,6,1,0,0,0,12,0.5452054794520548,0,180829633376.0,119985011103.0,82595388683.0,160863757569.57144,149673823111.0,32125149393.649494,8
2025-08-04,103553050405,505229,0,0,0,0,0,11,0.5465753424657535,0,121581177469.0,128548510043.0,138060456377.0,161091781336.14285,152458522310.0,31790555631.608906,8
2025-08-05,137769181751,552383,1,0,0,0,0,10,0.547945205479452,0,103553050405.0,158479185975.0,184676242627.0,157521001387.85715,149993707597.7143,37027522036.165504,8
2025-08-06,147190239310,560198,2,0,0,0,0,9,0.5493150684931507,0,137769181751.0,168978229341.0,149140896930.0,154562429355.85715,146643203249.42856,37758373355.713,8
2025-08-07,110805028284,458693,3,0,1,0,0,8,0.5506849315068493,0,147190239310.0,153964890961.0,149658504178.0,151449859351.42856,146503870562.2857,37266798904.31924,8
2025-08-08,178226215761,552182,4,0,0,0,0,7,0.552054794520548,0,110805028284.0,215260842188.0,121548062625.0,145284164683.2857,143728622284.14285,40233593295.419044,8
2025-08-09,177188719504,628133,5,1,0,0,0,6,0.5534246575342465,0,178226215761.0,180829633376.0,143707669147.0,139993503765.14285,147777061793.85715,30835471621.493896,8
2025-08-10,134935939386,483552,6,1,0,0,0,5,0.5547945205479452,0,177188719504.0,121581177469.0,119985011103.0,139473373212.0,150168565390.7857,30052616919.99258,8
2025-08-11,147504523724,533734,0,0,0,0,0,4,0.5561643835616439,0,134935939386.0,103553050405.0,128548510043.0,141381196343.0,151236488839.57144,29137426722.24218,8
2025-08-12,169595202221,603376,1,0,0,0,0,3,0.5575342465753425,0,147504523724.0,137769181751.0,158479185975.0,147659978245.7143,152590489816.7857,23890383748.13704,8
2025-08-13,121439476220,451713,2,0,0,0,0,2,0.5589041095890411,0,169595202221.0,147190239310.0,168978229341.0,152206552598.57144,153384490977.2143,24708734760.95443,8
2025-08-14,124400647990,471635,3,0,0,0,0,1,0.5602739726027397,0,121439476220.0,110805028284.0,153964890961.0,148527872157.14285,149988865754.2857,27355225589.357685,8
2025-08-15,175898200067,525869,4,0,0,1,0,0,0.5616438356164384,0,124400647990.0,178226215761.0,215260842188.0,150470103543.7143,147877134113.5,24571509108.074276,8
2025-08-16,106476329827,511895,5,1,0,0,0,15,0.563013698630137,0,175898200067.0,177188719504.0,180829633376.0,150137529873.14285,145065516819.14285,24145277142.55088,8
2025-08-17,85554462665,465164,6,1,0,0,0,14,0.5643835616438356,0,106476329827.0,134935939386.0,121581177469.0,140035759919.2857,139754566565.64285,25684559841.026756,8
2025-08-18,118322371059,460661,0,0,1,0,0,13,0.5657534246575342,0,85554462665.0,147504523724.0,103553050405.0,132981263244.85715,137181229793.92857,33045478266.310413,8
2025-08-19,153590591849,547063,1,0,0,0,0,12,0.5671232876712329,0,118322371059.0,169595202221.0,137769181751.0,128812384292.71428,138236181269.2143,32747322959.9087,8
2025-08-20,165106907320,560249,2,0,0,0,0,11,0.5684931506849316,0,153590591849.0,121439476220.0,147190239310.0,126526011382.42857,139366281990.5,29856467167.041702,8
2025-08-21,163600330659,586278,3,0,0,0,0,10,0.5698630136986301,0,165106907320.0,124400647990.0,110805028284.0,132764215825.28572,140646043991.2143,33011760830.727043,8
2025-08-22,169783758818,640873,4,0,0,0,0,9,0.5712328767123288,0,163600330659.0,175898200067.0,178226215761.0,138364170492.2857,144417137018.0,34641156601.32742,8
2025-08-23,193181434056,596257,5,1,0,0,0,8,0.5726027397260274,0,169783758818.0,106476329827.0,177188719504.0,137490678885.2857,143814104379.2143,33598374527.63522,8
2025-08-24,151396494157,555757,6,1,0,0,0,7,0.5739726027397261,0,193181434056.0,85554462665.0,134935939386.0,149877122346.57144,144956441132.92856,36144863899.85289,8
2025-08-25,152987809342,543914,0,0,0,0,0,6,0.5753424657534246,0,151396494157.0,118322371059.0,147504523724.0,159283126845.42856,146132195045.14285,22672673036.766655,8
2025-08-26,84531818475,269955,1,0,0,0,0,5,0.5767123287671233,0,152987809342.0,153590591849.0,169595202221.0,164235332314.42856,146523858303.57144,14574393930.314497,8
2025-08-27,146667438119,521003,2,0,0,0,0,4,0.5780821917808219,0,84531818475.0,165106907320.0,121439476220.0,154369793261.0,140447902321.7143,33745407943.62129,8
2025-08-28,114148615191,462790,3,0,0,0,0,3,0.5794520547945206,0,146667438119.0,163600330659.0,124400647990.0,151735583375.14285,142249899600.2143,33486272232.181946,8
2025-08-29,158782192305,526709,4,0,0,0,0,2,0.5808219178082191,0,114148615191.0,169783758818.0,175898200067.0,144671052594.0,141517611543.14285,35708629561.84114,8
2025-08-30,185431373482,632917,5,1,0,0,0,1,0.5821917808219178,0,158782192305.0,193181434056.0,106476329827.0,143099400235.0,140295039560.14285,34645401241.71449,8
2025-08-31,144498994910,594982,6,1,0,1,1,0,0.5835616438356165,0,185431373482.0,151396494157.0,85554462665.0,141992248724.42856,145934685535.5,32855817139.08453,8
2025-09-01,214264799843,660610,0,0,0,0,0,14,0.584931506849315,1,144498994910.0,152987809342.0,118322371059.0,141006891689.14285,150145009267.2857,32629423746.407402,9
2025-09-02,102473310103,516342,1,0,0,0,0,13,0.5863013698630137,0,214264799843.0,84531818475.0,153590591849.0,149760747475.0,156998039894.7143,42962860987.85985,9
2025-09-03,130404730190,575554,2,0,0,0,0,12,0.5876712328767123,0,102473310103.0,146667438119.0,165106907320.0,152323817707.57144,153346805484.2857,38751661893.77591,9
2025-09-04,111016337040,488725,3,0,0,0,0,11,0.589041095890411,0,130404730190.0,114148615191.0,163600330659.0,150000573717.7143,150868078546.42856,39624944429.56196,9
2025-09-05,160631438004,602836,4,0,0,0,0,10,0.5904109589041096,0,111016337040.0,158782192305.0,169783758818.0,149553105410.42856,147112079002.2143,40111975581.31459,9
2025-09-06,168106168105,598782,5,1,0,0,0,9,0.5917808219178082,0,160631438004.0,185431373482.0,193181434056.0,149817283367.42856,146458341801.2143,40188904746.64898,9
2025-09-07,83245239380,417868,6,1,0,0,0,8,0.5931506849315068,0,168106168105.0,144498994910.0,151396494157.0,147342254027.85715,144667251376.14285,38109771028.44828,9
2025-09-08,143691894257,590297,0,0,0,0,0,7,0.5945205479452055,0,83245239380.0,214264799843.0,152987809342.0,138591717523.57144,139799304606.35715,45237277820.41969,9
2025-09-09,135376170457,536144,1,0,0,0,0,6,0.5958904109589042,0,143691894257.0,102473310103.0,84531818475.0,128509873868.42857,139135310671.7143,31269152110.32805,9
2025-09-10,187377451341,529188,2,0,0,0,0,5,0.5972602739726027,0,135376170457.0,130404730190.0,146667438119.0,133210282490.42857,142767050099.0,29100818229.698147,9
2025-09-11,157237077734,487308,3,0,0,0,0,4,0.5986301369863014,0,187377451341.0,111016337040.0,114148615191.0,141349242654.85715,145674908186.2857,35458092822.129196,9
2025-09-12,144322667769,544092,4,0,0,0,0,3,0.6,0,157237077734.0,160631438004.0,158782192305.0,147952205611.14285,148752655510.7857,33092804810.47207,9
2025-09-13,174554661368,629265,5,1,0,0,0,2,0.6013698630136987,0,144322667769.0,168106168105.0,185431373482.0,145622381291.85715,147719832329.64285,32622120365.145752,9
2025-09-14,103273183992,491789,6,1,0,0,0,1,0.6027397260273972,0,174554661368.0,83245239380.0,144498994910.0,146543594615.14285,146942924321.5,33443564766.495975,9
2025-09-15,126747240249,594550,0,0,0,1,0,0,0.6041095890410959,0,103273183992.0,143691894257.0,214264799843.0,149404729559.7143,143998223541.64285,27444417020.493717,9
2025-09-16,175833594059,632326,1,0,0,0,0,14,0.6054794520547945,0,126747240249.0,135376170457.0,102473310103.0,146984064701.42856,137746969284.92856,28748577239.418327,9
2025-09-17,149946852140,621974,2,0,0,0,0,13,0.6068493150684932,0,175833594059.0,187377451341.0,130404730190.0,152763696644.57144,142986989567.5,30062732403.317806,9
2025-09-18,137448196245,522588,3,0,0,0,0,12,0.6082191780821918,0,149946852140.0,157237077734.0,111016337040.0,147416468187.2857,144382855421.07144,25923862594.39529,9
2025-09-19,113198034679,501292,4,0,0,0,0,11,0.6095890410958904,0,137448196245.0,144322667769.0,160631438004.0,144589485117.42856,146270845364.2857,25752861173.029736,9
2025-09-20,175291901688,664131,5,1,0,0,0,10,0.6109589041095891,0,113198034679.0,174554661368.0,168106168105.0,140143108961.7143,142882745126.7857,28361415380.43137,9
2025-09-21,120530624633,485384,6,1,0,0,0,9,0.6123287671232877,0,175291901688.0,103273183992.0,83245239380.0,140248429007.42856,143396011811.2857,28511472367.01061,9
2025-09-22,173292596925,599431,0,0,0,0,0,8,0.6136986301369863,0,120530624633.0,126747240249.0,143691894257.0,142713777670.42856,146059253615.07144,25352520572.897106,9
2025-09-23,173994002376,586582,1,0,0,0,0,7,0.6150684931506849,0,173292596925.0,175833594059.0,135376170457.0,149363114338.42856,148173589519.92856,26542858170.946957,9
2025-09-24,126809629155,549339,2,0,0,0,0,6,0.6164383561643836,0,173994002376.0,149946852140.0,187377451341.0,149100315526.57144,150932006085.57144,26244525859.91866,9
2025-09-25,163192306982,556149,3,0,0,0,0,5,0.6178082191780822,0,126809629155.0,137448196245.0,157237077734.0,145794997957.2857,146605733072.2857,27544911903.751892,9
2025-09-26,171978418005,679652,4,0,0,0,0,4,0.6191780821917808,0,163192306982.0,113198034679.0,144322667769.0,149472728062.57144,147031106590.0,27960240825.43709,9
2025-09-27,225149625239,719197,5,1,0,0,0,3,0.6205479452054794,1,171978418005.0,175291901688.0,174554661368.0,157869925680.57144,149006517321.14285,23761708015.77275,9
2025-09-28,122857962364,503434,6,1,0,0,0,2,0.6219178082191781,0,225149625239.0,120530624633.0,103273183992.0,164992457616.42856,152620443311.92856,34774588670.917206,9
2025-09-29,127962661593,552636,0,0,0,0,0,1,0.6232876712328768,0,122857962364.0,173292596925.0,126747240249.0,165324934435.14285,154019356052.7857,34286341827.503883,9
2025-09-30,184515602103,677915,1,0,0,1,1,0,0.6246575342465753,0,127962661593.0,173994002376.0,175833594059.0,158849229387.7143,154106171863.07144,36724723531.57578,9
2025-10-01,150104629969,523409,2,0,0,0,0,14,0.626027397260274,0,184515602103.0,126809629155.0,149946852140.0,160352315063.0,154726315294.7857,37651506354.29824,10
2025-10-02,160426113589,560614,3,0,0,0,0,13,0.6273972602739726,0,150104629969.0,163192306982.0,137448196245.0,163680172322.14285,154737585139.7143,35138289701.28599,10
2025-10-03,154296042183,559826,4,0,0,0,0,12,0.6287671232876713,0,160426113589.0,171978418005.0,113198034679.0,163285001837.42856,156378864950.0,35160238400.91179,10
2025-10-04,208620225918,604725,5,1,0,0,0,11,0.6301369863013698,0,154296042183.0,225149625239.0,175291901688.0,160758948148.57144,159314436914.57144,35066635298.117645,10
2025-10-05,123219270207,449174,6,1,0,0,0,10,0.6315068493150685,0,208620225918.0,122857962364.0,120530624633.0,158397605388.42856,161695031502.42856,30231122216.819164,10
2025-10-06,121996362107,453114,0,0,0,0,0,9,0.6328767123287671,0,123219270207.0,127962661593.0,173292596925.0,158449220794.57144,161887077614.85715,30160556177.761944,10
2025-10-07,138268716797,447665,1,0,0,0,0,8,0.6342465753424658,0,121996362107.0,184515602103.0,173994002376.0,157596892296.57144,158223060842.14285,31230994917.38193,10
2025-10-08,164524302612,485290,2,0,0,0,0,7,0.6356164383561644,0,138268716797.0,150104629969.0,126809629155.0,150990194395.7143,155671254729.35715,29426950492.149208,10
2025-10-09,165470461154,501759,3,0,0,0,0,6,0.636986301369863,0,164524302612.0,160426113589.0,163192306982.0,153050147630.42856,158365159976.2857,29856201201.638176,10
2025-10-10,130800709217,546325,4,0,0,0,0,5,0.6383561643835617,0,165470461154.0,154296042183.0,171978418005.0,153770768711.14285,158527885274.2857,30123580885.42436,10
2025-10-11,179169595671,690647,5,1,0,0,0,4,0.6397260273972603,0,130800709217.0,208620225918.0,225149625239.0,150414292573.14285,155586620360.85715,31339716411.856976,10
2025-10-12,154197847183,533931,6,1,0,0,0,3,0.6410958904109589,0,179169595671.0,123219270207.0,122857962364.0,146207059680.7143,152302332534.57144,23123213689.852364,10
2025-10-13,93850894653,386380,0,0,1,0,0,2,0.6424657534246575,0,154197847183.0,121996362107.0,127962661593.0,150632570677.2857,154540895735.92856,20842329744.34844,10
2025-10-14,135513318541,567563,1,0,0,0,0,1,0.6438356164383562,0,93850894653.0,138268716797.0,184515602103.0,146611789612.42856,152104340954.5,28569726936.27047,10
2025-10-15,142988028803,550970,2,0,0,1,0,0,0.6452054794520548,0,135513318541.0,164524302612.0,150104629969.0,146218161290.14285,148604177842.92856,28722408141.279423,10
2025-10-16,154697232521,550767,3,0,0,0,0,15,0.6465753424657534,0,142988028803.0,165470461154.0,160426113589.0,143141550746.0,148095849188.2143,27564834467.462883,10
2025-10-17,158472427474,570491,4,0,0,0,0,14,0.647945205479452,0,154697232521.0,130800709217.0,154296042183.0,141602518084.14285,147686643397.64285,26385898335.564632,10
2025-10-18,167334516410,620882,5,1,0,0,0,13,0.6493150684931507,0,158472427474.0,179169595671.0,208620225918.0,145555620692.2857,147984956632.7143,26570094129.348625,10
2025-10-19,106224805942,470768,6,1,0,0,0,12,0.6506849315068494,0,167334516410.0,154197847183.0,123219270207.0,143864895083.57144,145035977382.14285,24359223186.438663,10
2025-10-20,147655116608,579386,0,0,0,0,0,11,0.6520547945205479,0,106224805942.0,93850894653.0,121996362107.0,137011603477.71428,143822087077.5,27512008578.474594,10
2025-10-21,125543582447,493780,1,0,0,0,0,10,0.6534246575342466,0,147655116608.0,135513318541.0,138268716797.0,144697920899.85715,145654855256.14285,19909566180.76512,10
2025-10-22,189819199369,539858,2,0,0,0,0,9,0.6547945205479452,0,125543582447.0,142988028803.0,164524302612.0,143273672886.42856,144745917088.2857,21002687674.388992,10
2025-10-23,179105619113,645721,3,0,0,0,0,8,0.6561643835616439,0,189819199369.0,154697232521.0,165470461154.0,149963840110.14285,146552695428.07144,27385438399.25434,10
2025-10-24,178389845979,572398,4,0,0,0,0,7,0.6575342465753424,0,179105619113.0,158472427474.0,130800709217.0,153450752480.42856,147526635282.2857,29556448231.8889,10
2025-10-25,182995030955,663969,5,1,0,0,0,6,0.6589041095890411,0,178389845979.0,167334516410.0,179169595671.0,156296097981.14285,150925859336.7143,31041829360.19921,10
2025-10-26,117699861497,489595,6,1,0,0,0,5,0.6602739726027397,0,182995030955.0,106224805942.0,154197847183.0,158533314344.7143,151199104714.14285,32500054875.072433,10
2025-10-27,141996299027,556397,0,0,0,0,0,4,0.6616438356164384,0,117699861497.0,147655116608.0,93850894653.0,160172607995.42856,148592105736.57144,29580120677.38818,10
2025-10-28,106277639375,547528,1,0,0,0,0,3,0.663013698630137,0,141996299027.0,125543582447.0,135513318541.0,159364205483.85715,152031063191.85715,30052779268.229393,10
2025-10-29,122591348903,531275,2,0,0,0,0,2,0.6643835616438356,0,106277639375.0,189819199369.0,142988028803.0,156611927902.14285,149942800394.2857,34254783086.674503,10
2025-10-30,111368319673,530446,3,0,0,0,0,1,0.6657534246575343,0,122591348903.0,179105619113.0,154697232521.0,147007949264.14285,148485894687.14285,32785573715.939915,10
2025-10-31,134449656732,652807,4,0,0,1,1,0,0.6671232876712329,0,111368319673.0,178389845979.0,158472427474.0,137331192201.28572,145390972340.85715,31711744565.152103,10
2025-11-01,143223874366,570190,5,1,0,0,0,14,0.6684931506849315,0,134449656732.0,182995030955.0,167334516410.0,131054022308.85715,143675060145.0,26078339108.048977,11
2025-11-02,152783406929,535271,6,1,0,0,0,13,0.6698630136986301,0,143223874366.0,117699861497.0,106224805942.0,125372428510.42857,141952871427.57144,14746479732.9625,11
2025-11-03,129106992327,464325,0,0,1,0,0,12,0.6712328767123288,0,152783406929.0,141996299027.0,147655116608.0,130384363572.14285,145278485783.7857,17423207650.219448,11
2025-11-04,187207170357,568496,1,0,0,0,0,11,0.6726027397260274,0,129106992327.0,106277639375.0,125543582447.0,128543034043.57143,143953619763.7143,16655680513.44955,11
2025-11-05,152730817921,525650,2,0,0,0,0,10,0.673972602739726,0,187207170357.0,122591348903.0,189819199369.0,140104395612.42856,148358161757.2857,24747214255.91499,11
2025-11-06,160091114919,544747,3,0,0,0,0,9,0.6753424657534246,0,152730817921.0,111368319673.0,179105619113.0,144410034043.57144,145708991653.85715,23796000223.21187,11
2025-11-07,137486205345,545543,4,0,0,0,0,8,0.6767123287671233,0,160091114919.0,134449656732.0,178389845979.0,151370433364.42856,144350812782.85715,19202903676.585747,11
2025-11-08,199053535978,637628,5,1,0,0,0,7,0.678082191780822,0,137486205345.0,143223874366.0,182995030955.0,151804226023.42856,141429124166.14285,18786745908.69545,11
2025-11-09,108782877325,405556,6,1,0,0,0,6,0.6794520547945205,0,199053535978.0,152783406929.0,117699861497.0,159779891968.0,142576160239.2143,25269372294.10854,11
2025-11-10,133636811967,512788,0,0,0,0,0,5,0.6808219178082192,0,108782877325.0,129106992327.0,141996299027.0,153494102024.57144,141939232798.35715,31901968773.98168,11
2025-11-11,137673722436,451735,1,0,0,0,0,4,0.6821917808219178,0,133636811967.0,187207170357.0,106277639375.0,154141219116.0,141342126579.7857,31366285496.946198,11
2025-11-12,138300328283,466951,2,0,0,0,0,3,0.6835616438356165,0,137673722436.0,152730817921.0,122591348903.0,147065012270.14285,143584703941.2857,28078389042.736996,11
2025-11-13,147682954784,587605,3,0,0,0,0,2,0.684931506849315,0,138300328283.0,160091114919.0,111368319673.0,145003513750.42856,144706773897.0,28122782834.401546,11
2025-11-14,148479419416,606341,4,0,0,0,0,1,0.6863013698630137,0,147682954784.0,137486205345.0,134449656732.0,143230919445.42856,147300676404.92856,27394934286.424625,11
2025-11-15,147140062210,583029,5,1,0,1,0,0,0.6876712328767123,0,148479419416.0,199053535978.0,143223874366.0,144801378598.42856,148302802310.92856,27325736237.51022,11
2025-11-16,113206009292,453525,6,1,0,0,0,14,0.689041095890411,0,147140062210.0,108782877325.0,152783406929.0,137385168060.14285,148582530014.07144,13888525089.631008,11
2025-11-17,90384596201,310146,0,0,1,0,0,13,0.6904109589041096,0,113206009292.0,133636811967.0,129106992327.0,138017044055.42856,145755573040.0,12390134432.384453,11
